City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Beloha,MG,2022-08-31 16:58:20,-25.1667,45.05,61.88,52,100,15.57
295,Hambantota,LK,2022-08-31 16:58:20,6.1241,81.1185,77.85,84,100,20.02
296,Abu Dhabi,AE,2022-08-31 16:58:20,24.4667,54.3667,91.51,74,0,9.22
297,Lompoc,US,2022-08-31 16:58:20,34.6391,-120.4579,73.62,82,20,5.75
298,Salalah,OM,2022-08-31 16:58:21,17.0151,54.0924,77.43,81,68,8.43
299,Oranjemund,NA,2022-08-31 16:58:21,-28.55,16.4333,63.34,62,95,9.8
300,Simacota,CO,2022-08-31 16:58:21,6.4429,-73.3369,83.08,57,25,4.03
301,Bentiu,SS,2022-08-31 16:58:22,9.2333,29.8333,73.36,90,89,2.93
302,Muriti,TZ,2022-08-31 16:58:22,-1.9833,32.9167,75.49,60,94,8.63
303,Lebu,CL,2022-08-31 16:58:22,-37.6167,-73.65,53.89,76,45,10.78
304,Lembeni,TZ,2022-08-31 16:58:23,-3.7833,37.6167,70.95,51,80,10.16
305,Kavieng,PG,2022-08-31 16:58:23,-2.5744,150.7967,82.67,72,40,16.93
306,Bell Ville,AR,2022-08-31 16:58:23,-32.6259,-62.6887,77.81,25,11,10.29
307,Port Lincoln,AU,2022-08-31 16:58:24,-34.7333,135.8667,50.58,81,88,5.55
308,Hirado,JP,2022-08-31 16:58:24,33.3597,129.5531,80.38,88,88,16.69
309,Beyneu,KZ,2022-08-31 16:58:24,45.3167,55.2,88.36,16,0,6.98
310,Hammerfest,NO,2022-08-31 16:58:25,70.6634,23.6821,45.05,81,75,9.22
311,Bonawon,PH,2022-08-31 16:58:25,9.134,122.9193,81.07,80,100,5.95
312,Kruisfontein,ZA,2022-08-31 16:58:25,-34.0033,24.7314,55.89,68,0,14.81
313,Santa Cruz De La Palma,ES,2022-08-31 16:54:12,28.6835,-17.7642,75.34,88,100,12.66
314,Anshun,CN,2022-08-31 16:58:25,26.25,105.9333,62.49,80,100,8.66
315,Lermontovka,RU,2022-08-31 16:58:26,47.1453,134.3383,56.26,90,0,4.68
316,Mount Isa,AU,2022-08-31 16:53:44,-20.7333,139.5,69.57,56,70,2.3
317,Marti,CU,2022-08-31 16:58:26,22.9475,-80.9203,88.07,60,7,3.76
318,Olinda,BR,2022-08-31 16:58:26,-8.0089,-34.8553,82.13,57,40,18.41
319,Iberia,US,2022-08-31 16:58:27,29.9502,-91.7507,89.96,63,97,6.31
320,Lyuban,BY,2022-08-31 16:58:27,52.7985,28.0048,58.03,47,7,7.45
321,Launceston,AU,2022-08-31 16:57:30,-41.45,147.1667,51.8,93,100,12.66
322,Guymon,US,2022-08-31 16:59:27,36.6828,-101.4816,83.86,45,64,7.85
323,Toora-Khem,RU,2022-08-31 16:59:28,52.4675,96.11,49.6,78,43,2.04
324,La Romana,DO,2022-08-31 16:59:15,18.4273,-68.9728,91.76,58,75,5.75
325,Oistins,BB,2022-08-31 16:59:28,13.0667,-59.5333,83.84,69,16,12.24
326,Porlamar,VE,2022-08-31 16:59:29,10.958,-63.8491,86.09,70,100,10.36
327,Pilar,BR,2022-08-31 16:57:45,-9.5972,-35.9567,76.93,87,75,13.42
328,Fort-Shevchenko,KZ,2022-08-31 16:59:29,44.5086,50.263,80.26,47,0,11.25
329,Broken Hill,AU,2022-08-31 16:59:29,-31.95,141.4333,49.89,56,99,5.5
330,Ostrovnoy,RU,2022-08-31 16:59:30,68.0531,39.5131,45.63,88,84,21.94
331,Charters Towers,AU,2022-08-31 16:59:30,-20.1,146.2667,60.87,90,58,7.61
332,Sultanpur,IN,2022-08-31 16:59:30,26.2667,82.0667,88.34,60,100,5.99
333,Waitati,NZ,2022-08-31 16:59:30,-45.75,170.5667,50.81,79,86,4.23
334,Ormond Beach,US,2022-08-31 16:59:31,29.2858,-81.0559,95.02,75,85,4.16
335,Zolotukhino,RU,2022-08-31 16:59:31,52.0842,36.3772,67.62,69,54,10.47
336,Upernavik,GL,2022-08-31 16:59:31,72.7868,-56.1549,41.63,86,25,15.21
337,Maumere,ID,2022-08-31 16:59:32,-8.6199,122.2111,78.01,83,83,5.39
338,Vangaindrano,MG,2022-08-31 16:59:32,-23.35,47.6,66.29,64,8,8.19
339,Progreso,MX,2022-08-31 16:59:32,21.2833,-89.6667,90.1,61,78,10.36
340,Namatanai,PG,2022-08-31 16:59:33,-3.6667,152.4333,80.13,77,72,11.05
341,Jiuquan,CN,2022-08-31 16:59:33,39.7432,98.5174,69.21,27,0,3.74
342,Selma,US,2022-08-31 16:59:33,36.5708,-119.6121,98.64,53,0,5.75
343,Grand Gaube,MU,2022-08-31 16:59:34,-20.0064,57.6608,68.4,76,3,7.27
344,High Level,CA,2022-08-31 16:59:34,58.5169,-117.136,60.91,59,75,5.75
345,Rottingdean,GB,2022-08-31 16:59:34,50.8098,-0.0594,71.22,49,0,16.11
346,Naze,JP,2022-08-31 16:59:35,28.3667,129.4833,81.52,84,99,15.28
347,Touros,BR,2022-08-31 16:59:35,-5.1989,-35.4608,83.25,59,85,21.41
348,Alyangula,AU,2022-08-31 16:59:36,-13.8483,136.4192,73.09,90,6,6.17
349,Chake Chake,TZ,2022-08-31 16:59:36,-5.2459,39.7666,73.06,80,19,11.07
350,Chimore,BO,2022-08-31 16:59:36,-16.9833,-65.1333,94.46,21,0,5.79
351,Haines Junction,CA,2022-08-31 16:59:37,60.7522,-137.5108,37.35,93,8,1.14
352,Srednekolymsk,RU,2022-08-31 16:59:37,67.45,153.6833,37.83,74,100,6.71
353,Hirara,JP,2022-08-31 16:59:37,24.8,125.2833,85.37,84,100,36.66
354,Berlevag,NO,2022-08-31 16:59:38,70.8578,29.0864,46.4,66,100,2.3
355,Diu,IN,2022-08-31 16:59:38,20.7141,70.9822,80.28,82,97,11.74
356,Manosque,FR,2022-08-31 16:59:38,43.8288,5.7869,81.55,41,94,9.8
357,Hobyo,SO,2022-08-31 16:59:38,5.3505,48.5268,76.37,82,37,22.41
358,Clyde River,CA,2022-08-31 16:59:39,70.4692,-68.5914,44.83,65,0,8.05
359,Katsuura,JP,2022-08-31 16:59:39,35.1333,140.3,79.97,89,85,17.52
360,Cairns,AU,2022-08-31 16:58:12,-16.9167,145.7667,71.55,83,75,11.5
361,Kalabo,ZM,2022-08-31 16:59:40,-14.97,22.6814,76.01,18,8,6.58
362,Karpathos,GR,2022-08-31 16:59:40,35.507,27.2132,80.56,69,0,12.66
363,Faya,SA,2022-08-31 16:59:40,18.3851,42.4509,78.91,43,72,3.98
364,Pangnirtung,CA,2022-08-31 16:59:40,66.1451,-65.7125,50.0,57,20,5.75
365,Groningen,NL,2022-08-31 17:00:41,53.25,6.75,73.22,58,0,13.8
366,Sola,VU,2022-08-31 17:00:41,-13.8833,167.55,77.77,80,100,22.64
367,Port Hardy,CA,2022-08-31 17:00:42,50.6996,-127.4199,62.04,85,9,3.38
368,Tabora,TZ,2022-08-31 17:00:42,-5.0167,32.8,80.85,32,99,4.23
369,Coaldale,CA,2022-08-31 17:00:42,49.7167,-112.6185,79.16,21,0,9.28
370,San Patricio,US,2022-08-31 17:00:43,28.017,-97.5169,91.29,56,100,8.05
371,Middlebury,US,2022-08-31 16:59:34,44.0153,-73.1673,74.71,52,100,5.75
372,Bukachacha,RU,2022-08-31 17:00:43,52.9833,116.9167,37.72,62,96,2.06
373,Galesong,ID,2022-08-31 17:00:44,-5.3166,119.3661,73.42,78,11,5.7
374,Cabo San Lucas,MX,2022-08-31 16:56:54,22.8909,-109.9124,89.62,59,98,4.0
375,Kijini,TZ,2022-08-31 17:00:44,-5.85,39.3167,74.48,79,5,14.29
376,Roswell,US,2022-08-31 16:59:05,34.0232,-84.3616,87.85,59,1,1.99
377,Kungurtug,RU,2022-08-31 17:00:45,50.5994,97.5228,47.73,75,34,2.77
378,Somerset,US,2022-08-31 17:00:45,40.5668,-74.5496,85.05,55,75,10.36
379,Shelburne,CA,2022-08-31 17:00:46,44.0787,-80.2041,71.24,56,13,19.51
380,Laguna,US,2022-08-31 17:00:46,38.421,-121.4238,88.09,57,0,5.75
381,Siegen,DE,2022-08-31 17:00:02,50.8667,8.0333,73.47,54,20,10.36
382,Puerto Escondido,MX,2022-08-31 17:00:46,15.85,-97.0667,85.8,68,86,6.82
383,Sakaraha,MG,2022-08-31 17:00:47,-22.9,44.5333,58.21,73,34,11.7
384,Vardo,NO,2022-08-31 17:00:47,70.3705,31.1107,46.38,66,100,12.66
385,Berbera,SO,2022-08-31 17:00:47,10.4396,45.0143,92.43,49,27,4.52
386,Acurenam,GQ,2022-08-31 17:00:48,1.0322,10.6488,73.72,77,83,5.41
387,Esmeraldas,BR,2022-08-31 17:00:48,-19.7625,-44.3139,76.19,22,1,8.43
388,Antsohihy,MG,2022-08-31 17:00:48,-14.8796,47.9875,73.54,74,18,5.73
389,Aktas,KZ,2022-08-31 17:00:49,49.7789,72.9608,55.15,30,6,4.54
390,Plettenberg Bay,ZA,2022-08-31 17:00:50,-34.0527,23.3716,58.62,65,0,12.44
391,Mastung,PK,2022-08-31 17:00:50,29.7994,66.845,74.93,43,2,0.87
392,Kerema,PG,2022-08-31 17:00:50,-7.9631,145.7785,77.29,90,97,4.03
393,Emba,KZ,2022-08-31 17:00:50,48.8264,58.1442,82.44,21,56,7.4
394,Gunupur,IN,2022-08-31 17:00:51,19.0833,83.8167,79.56,90,57,3.49
395,Dikson,RU,2022-08-31 17:00:51,73.5069,80.5464,42.89,88,100,11.59
396,Eureka,US,2022-08-31 17:00:19,40.8021,-124.1637,58.93,89,40,3.0
397,Morro Bay,US,2022-08-31 17:00:52,35.3658,-120.8499,73.76,2,0,8.01
398,Rio Grande,BR,2022-08-31 17:00:52,-32.035,-52.0986,66.94,68,77,11.97
399,Tadine,NC,2022-08-31 17:00:53,-21.55,167.8833,70.2,71,100,13.76
400,Komsomolskiy,UZ,2022-08-31 17:00:53,40.4272,71.7189,75.92,38,1,4.61
401,Pimentel,PE,2022-08-31 17:00:53,-6.8367,-79.9342,66.24,72,84,15.23
402,Pevek,RU,2022-08-31 17:00:54,69.7008,170.3133,32.04,90,100,14.03
403,Jumla,NP,2022-08-31 17:00:54,29.2747,82.1838,61.11,96,72,1.7
404,Ossora,RU,2022-08-31 17:00:54,59.2353,163.0719,45.05,70,98,8.57
405,Fortuna,US,2022-08-31 17:00:55,40.5982,-124.1573,58.66,100,100,0.0
406,Leshukonskoye,RU,2022-08-31 17:00:55,64.8989,45.7622,46.42,58,99,9.73
407,Tateyama,JP,2022-08-31 17:00:56,34.9833,139.8667,82.09,88,77,17.02
408,Churapcha,RU,2022-08-31 17:00:56,62.0025,132.4325,40.42,88,100,1.34
409,Yei,SS,2022-08-31 17:00:57,4.095,30.6779,67.89,93,100,3.0
410,Kumluca,TR,2022-08-31 17:01:57,36.3703,30.2869,80.42,68,0,5.53
411,Kysyl-Syr,RU,2022-08-31 17:01:57,63.8986,122.7617,35.78,97,67,4.45
412,Westport,US,2022-08-31 17:01:57,41.1415,-73.3579,85.03,51,75,11.01
413,Shingu,JP,2022-08-31 17:01:58,33.7333,135.9833,77.02,92,80,2.91
414,Evensk,RU,2022-08-31 17:01:58,61.95,159.2333,44.78,63,3,7.81
415,Ambilobe,MG,2022-08-31 17:01:58,-13.2,49.05,72.32,78,89,3.22
416,Tiznit,MA,2022-08-31 17:01:59,29.5833,-9.5,87.46,36,100,9.35
417,Zhigansk,RU,2022-08-31 17:01:59,66.7697,123.3711,42.03,81,100,8.59
418,Etchoropo,MX,2022-08-31 17:01:59,26.7667,-109.6667,86.41,67,32,12.75
419,Shitanjing,CN,2022-08-31 17:02:00,39.2342,106.3439,66.38,31,41,9.84
420,Olden,NO,2022-08-31 17:02:00,61.8364,6.8064,66.94,53,11,5.44
421,Sabang,ID,2022-08-31 17:02:00,5.8933,95.3214,82.87,75,47,11.45
422,Altay,CN,2022-08-31 17:02:01,47.8667,88.1167,60.66,32,6,6.62
423,Calamar,CO,2022-08-31 17:02:01,10.2511,-74.9146,89.42,62,25,5.1
424,Ojinaga,MX,2022-08-31 16:57:04,29.5667,-104.4167,75.58,88,40,0.0
425,Goundam,ML,2022-08-31 17:02:01,16.4145,-3.6708,97.74,28,61,6.85
426,Vaitape,PF,2022-08-31 17:02:02,-16.5167,-151.75,77.23,75,1,19.91
427,Dnestrovsc,MD,2022-08-31 17:02:02,46.6222,29.9133,81.1,36,100,11.54
428,Basco,PH,2022-08-31 17:02:02,20.4487,121.9702,84.97,78,60,13.24
429,Grand-Santi,GF,2022-08-31 17:02:03,4.25,-54.3833,93.42,43,98,3.47
430,Hualmay,PE,2022-08-31 17:02:03,-11.0964,-77.6139,66.56,67,25,12.03
431,Celestun,MX,2022-08-31 17:02:03,20.8667,-90.4,85.98,62,63,7.25
432,Tommot,RU,2022-08-31 17:02:04,58.9564,126.2925,36.93,83,48,2.89
433,West Bay,KY,2022-08-31 17:02:04,19.3667,-81.4167,87.06,79,86,5.01
434,Birao,CF,2022-08-31 17:02:04,10.2849,22.7882,67.69,93,89,14.18
435,Thinadhoo,MV,2022-08-31 17:02:05,0.5333,72.9333,82.54,69,98,16.15
436,Cedar City,US,2022-08-31 17:02:05,37.6775,-113.0619,85.39,24,0,3.85
437,Manavalakurichi,IN,2022-08-31 17:02:05,8.1333,77.3,77.11,91,95,11.77
438,Kargasok,RU,2022-08-31 17:02:06,59.0556,80.8572,53.38,67,100,4.88
439,Ayan,RU,2022-08-31 17:02:06,56.45,138.1667,53.37,92,28,7.61
440,Vidim,RU,2022-08-31 17:02:06,56.4088,103.1106,56.19,92,59,12.88
441,Jibuti,DJ,2022-08-31 17:02:07,11.5,42.5,87.69,47,2,8.68
442,Terrace,CA,2022-08-31 17:01:02,54.5163,-128.6035,61.59,91,86,2.48
443,Loikaw,MM,2022-08-31 17:02:07,19.6742,97.2094,68.65,96,85,3.44
444,Chitral,PK,2022-08-31 17:02:07,35.8462,71.7858,75.07,63,0,3.53
445,Boo,SE,2022-08-31 17:02:08,59.3333,18.2833,58.82,71,40,9.22
446,Bertea,RO,2022-08-31 17:02:08,45.2333,25.8667,65.28,83,100,7.54
447,Camana,PE,2022-08-31 17:02:08,-16.6228,-72.7111,64.02,70,12,8.77
448,Struer,DK,2022-08-31 17:02:09,56.4912,8.5838,66.67,53,75,11.07
449,Padang,ID,2022-08-31 17:02:09,-0.9492,100.3543,77.09,87,27,4.16
450,Praia,CV,2022-08-31 16:57:13,14.9215,-23.5087,75.74,94,75,3.44
451,Sabha,LY,2022-08-31 16:59:29,27.0377,14.4283,97.05,16,0,12.28
452,Puerto Del Rosario,ES,2022-08-31 17:02:09,28.5004,-13.8627,76.75,83,20,16.11
453,Leh,IN,2022-08-31 17:02:10,34.1667,77.5833,66.27,25,18,5.06
454,Singaraja,ID,2022-08-31 17:02:10,-8.112,115.0882,77.4,85,47,4.07
455,Okitipupa,NG,2022-08-31 17:03:10,6.5047,4.7839,76.71,86,100,5.91
456,Kirakira,SB,2022-08-31 17:03:10,-10.4544,161.9205,78.6,86,100,10.94
457,Petropavlovsk-Kamchatskiy,RU,2022-08-31 16:59:31,53.0452,158.6483,46.99,100,0,4.47
458,Cantanhede,BR,2022-08-31 17:03:11,-3.6333,-44.3767,89.11,45,50,4.5
459,Birsk,RU,2022-08-31 17:03:11,55.4211,55.5428,68.79,59,67,2.28
460,Atambua,ID,2022-08-31 17:03:11,-9.1061,124.8925,71.15,90,47,4.45
461,Zhangye,CN,2022-08-31 17:03:12,38.9342,100.4517,70.09,35,50,6.4
462,Gorom-Gorom,BF,2022-08-31 17:03:12,14.4439,-0.2361,96.42,31,96,7.65
463,Okoneshnikovo,RU,2022-08-31 17:03:12,54.8377,75.0834,69.13,44,63,7.38
464,Balad,IQ,2022-08-31 17:03:13,34.0164,44.1453,100.33,8,0,5.57
465,Provost,CA,2022-08-31 17:00:24,52.3501,-110.2683,82.8,30,21,4.97
466,Itarema,BR,2022-08-31 17:03:13,-2.9248,-39.9167,88.92,46,13,16.55
467,Upington,ZA,2022-08-31 17:03:13,-28.4478,21.2561,76.86,25,57,11.65
468,Ceres,US,2022-08-31 17:00:39,37.5949,-120.9577,88.81,32,0,8.16
469,Mokolo,CM,2022-08-31 17:03:14,10.7398,13.8019,75.63,81,73,5.59
470,Gumdag,TM,2022-08-31 17:03:14,39.2061,54.5906,87.21,15,0,5.79
471,Auki,SB,2022-08-31 17:03:14,-8.7676,160.7034,75.78,91,98,4.41
472,Aklavik,CA,2022-08-31 17:03:15,68.2191,-135.0107,58.12,60,6,4.52
473,Kokoda,PG,2022-08-31 17:03:15,-8.8785,147.7407,72.16,94,75,1.5
474,Antofagasta,CL,2022-08-31 17:00:20,-23.65,-70.4,60.58,68,60,8.01
475,Likasi,CD,2022-08-31 17:03:16,-10.9814,26.7333,72.25,32,25,5.26
476,Manihari,IN,2022-08-31 17:03:16,25.35,87.6333,82.36,83,100,4.41
477,Bichena,ET,2022-08-31 17:03:16,10.45,38.2,55.38,78,37,2.66
478,Sao Joao Da Barra,BR,2022-08-31 17:03:17,-21.6403,-41.0511,68.09,59,74,12.08
479,Miandrivazo,MG,2022-08-31 17:03:17,-19.5167,45.4667,70.5,58,3,4.27
480,Te Anau,NZ,2022-08-31 17:03:17,-45.4167,167.7167,48.4,95,65,2.21
481,Gafargaon,BD,2022-08-31 17:03:18,24.4333,90.5667,84.11,76,100,5.08
482,Atbasar,KZ,2022-08-31 17:03:18,51.8,68.3333,71.83,37,18,6.78
483,Kloulklubed,PW,2022-08-31 17:03:18,7.0419,134.2556,82.6,74,100,3.85
484,Acarau,BR,2022-08-31 17:02:41,-2.8856,-40.12,89.02,47,5,14.52
485,Mangrol,IN,2022-08-31 17:03:19,21.1167,70.1167,80.91,83,79,10.92
486,Fuxin,CN,2022-08-31 17:00:33,42.0156,121.6589,59.27,49,1,10.58
487,Nara,JP,2022-08-31 17:01:21,34.6851,135.8049,82.49,67,100,2.8
488,Trat,TH,2022-08-31 17:03:19,12.5,102.5,82.81,89,100,1.39
489,Champerico,GT,2022-08-31 17:03:19,14.3,-91.9167,88.34,74,90,5.91
490,Esperance,AU,2022-08-31 17:03:20,-33.8667,121.9,52.5,77,30,5.55
491,Port Macquarie,AU,2022-08-31 17:03:20,-31.4333,152.9167,50.9,84,42,6.06
492,Raychikhinsk,RU,2022-08-31 17:03:20,49.7838,129.4121,51.49,91,64,12.37
493,Nehe,CN,2022-08-31 17:03:21,48.4833,124.8333,46.96,93,100,5.75
494,Qasigiannguit,GL,2022-08-31 17:03:21,68.8193,-51.1922,39.45,83,99,8.14
495,Sur,OM,2022-08-31 17:03:21,22.5667,59.5289,86.32,57,5,8.75
496,Los Alamos,US,2022-08-31 17:01:24,35.8881,-106.307,74.68,57,0,4.0
497,Saurimo,AO,2022-08-31 17:03:22,-9.6608,20.3916,75.31,49,91,4.61
498,Concordia,AR,2022-08-31 17:03:20,-31.393,-58.0209,71.78,61,89,15.99
499,Dali,CN,2022-08-31 17:04:22,25.7,100.1833,64.18,94,100,3.22
500,Elban,RU,2022-08-31 17:04:22,50.1018,136.5094,54.59,96,1,2.84
501,Nurota,UZ,2022-08-31 17:04:23,40.5614,65.6886,76.73,16,0,8.1
502,Sinnamary,GF,2022-08-31 17:04:23,5.3833,-52.95,87.46,62,85,8.86
503,Zuwarah,LY,2022-08-31 17:04:23,32.9312,12.082,84.74,53,0,11.32
504,Prainha,BR,2022-08-31 17:04:24,-1.8,-53.48,97.75,32,34,2.71
505,Darab,IR,2022-08-31 17:04:24,28.7519,54.5444,87.15,9,91,9.08
506,San Jose,US,2022-08-31 17:00:01,37.3394,-121.895,72.86,76,100,6.91
507,Garowe,SO,2022-08-31 17:04:24,8.4054,48.4845,78.12,56,78,16.89
508,Labuhan,ID,2022-08-31 17:04:25,-6.8844,112.2051,77.29,86,57,6.58
509,Maltahohe,NA,2022-08-31 17:04:25,-24.8333,16.9833,72.18,28,100,15.08
510,Luganville,VU,2022-08-31 17:04:25,-15.5333,167.1667,76.33,82,100,12.5
511,Lesozavodsk,RU,2022-08-31 17:04:26,45.4794,133.4244,56.91,94,0,5.91
512,Pochutla,MX,2022-08-31 17:04:26,15.7432,-96.4661,88.83,61,85,4.76
513,Saint Anthony,US,2022-08-31 17:04:26,45.0205,-93.218,84.83,46,0,11.5
514,Vila,PT,2022-08-31 17:04:27,42.0304,-8.1588,71.71,52,44,7.34
515,Xuddur,SO,2022-08-31 17:04:27,4.1213,43.8894,77.94,52,50,16.44
516,Grants,US,2022-08-31 17:04:27,35.1473,-107.8514,73.63,46,0,10.36
517,Yerbogachen,RU,2022-08-31 17:04:28,61.2767,108.0108,37.31,99,100,3.65
518,Constitucion,CL,2022-08-31 17:04:28,-35.3333,-72.4167,55.31,78,100,8.19
519,Acapulco,MX,2022-08-31 17:02:51,16.8634,-99.8901,87.62,66,75,3.44
520,Marsh Harbour,BS,2022-08-31 17:04:28,26.5412,-77.0636,84.92,69,9,10.49
521,Bedele,ET,2022-08-31 17:04:29,8.456,36.353,56.23,96,37,2.98
522,Shetpe,KZ,2022-08-31 17:04:29,44.1667,52.1167,85.39,17,0,5.39
523,Halifax,CA,2022-08-31 17:01:01,44.6453,-63.5724,75.34,80,68,18.01
524,Tutoia,BR,2022-08-31 17:04:30,-2.7619,-42.2744,86.49,55,40,11.34
525,Sibolga,ID,2022-08-31 17:04:30,1.7427,98.7792,75.97,90,81,3.13
526,Bloomfield,US,2022-08-31 17:04:30,40.8068,-74.1854,84.97,52,75,14.97
527,Inhambane,MZ,2022-08-31 17:04:30,-23.865,35.3833,65.25,69,61,13.56
528,Ambon,ID,2022-08-31 17:04:31,-3.6954,128.1814,77.23,16,40,2.3
529,Kudahuvadhoo,MV,2022-08-31 17:04:31,2.6708,72.8944,81.54,74,100,18.07
530,Marataizes,BR,2022-08-31 17:02:54,-21.0433,-40.8244,67.35,62,95,5.46
531,Valeggio Sul Mincio,IT,2022-08-31 17:04:32,45.3523,10.7367,80.78,66,0,2.3
532,Ouallam,NE,2022-08-31 17:04:32,14.3188,2.0866,92.61,43,100,9.46
533,Nantucket,US,2022-08-31 17:04:32,41.2835,-70.0995,84.31,69,20,13.8
534,Hattiesburg,US,2022-08-31 17:01:38,31.3271,-89.2903,91.72,68,0,6.91
535,Tura,IN,2022-08-31 17:04:33,25.5198,90.2201,74.43,98,94,2.93
536,Ust-Kan,RU,2022-08-31 17:04:33,50.9276,84.761,51.08,69,73,2.53
537,Wajima,JP,2022-08-31 17:04:34,37.4,136.9,77.22,93,100,13.04
538,Carndonagh,IE,2022-08-31 17:04:34,55.25,-7.2667,62.22,66,0,5.39
539,Rancho Palos Verdes,US,2022-08-31 17:00:17,33.7445,-118.387,92.43,65,0,3.0
540,Rio Gallegos,AR,2022-08-31 17:00:47,-51.6226,-69.2181,47.39,55,100,12.55
541,Tecoanapa,MX,2022-08-31 17:04:34,16.5167,-98.75,83.97,70,35,6.42
542,Sakakah,SA,2022-08-31 17:01:04,29.9697,40.2064,97.41,11,3,8.66
543,Alta Floresta,BR,2022-08-31 17:00:05,-9.8756,-56.0861,101.52,14,1,4.92
544,Horasan,TR,2022-08-31 17:04:35,40.0458,42.1728,75.74,17,48,3.33
545,Ola,RU,2022-08-31 17:05:35,59.5833,151.2833,48.85,89,13,1.25
546,Kaeo,NZ,2022-08-31 17:05:35,-35.1,173.7833,51.33,90,100,4.14
547,Puerto Palomas,MX,2022-08-31 17:05:36,31.7667,-107.6167,76.96,48,26,15.52
548,Saldanha,ZA,2022-08-31 17:05:36,-33.0117,17.9442,65.43,45,3,10.87
549,Carballo,ES,2022-08-31 17:05:36,43.213,-8.691,76.42,60,36,6.13
550,Ixtapa,MX,2022-08-31 17:05:37,20.7,-105.2,87.03,62,40,4.0
551,Yuncheng,CN,2022-08-31 17:05:37,35.0231,110.9928,71.51,60,93,1.72
552,Ismailia,EG,2022-08-31 17:05:37,30.6043,32.2723,81.48,63,0,14.0
553,Hervey Bay,AU,2022-08-31 17:05:37,-25.2986,152.8535,61.93,91,50,9.31
554,Azuaga,ES,2022-08-31 17:05:38,38.2667,-5.6833,89.96,16,0,10.38
555,Azovo,RU,2022-08-31 17:05:38,54.6997,73.0237,65.95,41,65,7.45
556,Kamenka,RU,2022-08-31 17:05:38,51.3223,42.7678,74.35,38,20,5.79
557,Palmer,US,2022-08-31 17:05:39,42.1584,-72.3287,81.07,54,19,5.01
558,Tecpan,GT,2022-08-31 17:05:39,14.7623,-90.9947,67.89,71,92,3.15
